latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
9.74935,-6.40619,335.16,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.77,2.31,D
9.76019,-1.08638,352.12,0.52,0.5,2024-11-21,1350,N,VIIRS,n,2.0NRT,313.69,13.57,D
9.76082,-1.08167,338.11,0.52,0.5,2024-11-21,1350,N,VIIRS,l,2.0NRT,311.53,13.57,D
9.76877,-1.09233,341.62,0.52,0.5,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.19,3.37,D
9.77195,-1.92689,343.69,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.87,7.64,D
9.77207,-2.7327,342.34,0.4,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.47,6.24,D
9.77259,-2.72901,336.11,0.4,0.45,2024-11-21,1350,N,VIIRS,l,2.0NRT,308.72,6.24,D
9.77845,-10.45176,331.62,0.43,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,300.04,2.42,D
9.77894,-1.94051,336.83,0.45,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,308.94,7.26,D
9.78212,-1.94955,338.2,0.45,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,309.96,5.4,D
9.7923,-1.8434,346.56,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.44,5.6,D
9.79669,-1.8439,334.78,0.46,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.93,5.6,D
9.80224,-8.9918,333.39,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.19,3.07,D
9.80929,-7.94984,339.75,0.38,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.49,3.87,D
9.82517,1.4318,332.97,0.38,0.59,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.63,1.89,D
9.82938,-2.79392,349.84,0.4,0.44,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.37,15.21,D
9.83181,-8.29314,332.72,0.38,0.36,2024-11-21,1350,N,VIIRS,l,2.0NRT,306.92,1.67,D
9.83306,-8.68164,337.92,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.17,2.65,D
9.83349,-2.79444,352.38,0.4,0.44,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.05,10.03,D
9.834,-2.79074,352.59,0.4,0.44,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.71,10.03,D
9.83445,-2.75675,342.15,0.4,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.64,4.4,D
9.83648,-2.74182,332.59,0.41,0.45,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.19,2.09,D
9.83782,-2.66998,333.31,0.41,0.45,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.39,3.2,D
9.83833,-2.66627,346.03,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.08,6.77,D
9.83908,-2.75358,337.21,0.4,0.45,2024-11-21,1350,N,VIIRS,l,2.0NRT,309.35,3.34,D
9.84528,-2.52028,338.86,0.42,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.74,2.27,D
9.85642,-2.62637,338.05,0.41,0.45,2024-11-21,1350,N,VIIRS,l,2.0NRT,310.67,3.11,D
9.85731,-2.05296,350.15,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,313.55,12.73,D
9.85747,-2.64966,339.26,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.22,2.11,D
9.87093,-7.2296,333.72,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.91,2.46,D
9.8775,-9.0481,336.93,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.33,3.35,D
9.87982,-2.08091,343.26,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.72,9.68,D
9.88039,-2.07679,344.83,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.93,9.68,D
9.88413,-2.08149,344.76,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.04,11.64,D
9.88432,-9.18083,331.74,0.39,0.36,2024-11-21,1350,N,VIIRS,l,2.0NRT,302.25,6.17,D
9.88471,-2.07736,367,0.45,0.47,2024-11-21,1350,N,VIIRS,h,2.0NRT,313.07,11.64,D
9.88648,-2.71458,337.66,0.41,0.45,2024-11-21,1350,N,VIIRS,l,2.0NRT,312.66,5.11,D
9.89118,-2.65039,341.34,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.35,2.8,D
9.8939,-2.01117,356.5,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.21,9.62,D
9.89484,-2.14913,342.79,0.44,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.43,10.25,D
9.89555,-2.01089,352.93,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,314.55,22.53,D
9.8959,-2.61642,343.13,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.8,10.95,D
9.89825,-2.01166,352.63,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.91,9.62,D
9.92426,1.10828,331.8,0.37,0.58,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.71,1.4,D
9.92721,1.30676,346.65,0.38,0.59,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.67,5.87,D
9.92992,-8.8421,338.94,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.08,2.76,D
9.9355,-8.85021,336.73,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.55,3.17,D
9.93584,-2.73744,343.37,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.95,6.65,D
9.93883,-8.85072,338.99,0.39,0.36,2024-11-21,1350,N,VIIRS,l,2.0NRT,309.72,4.26,D
9.93997,-2.73797,342.14,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.83,4.2,D
9.94023,-2.20087,340.42,0.44,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,313.73,4.36,D
9.94156,-8.83306,331.2,0.39,0.36,2024-11-21,1350,N,VIIRS,l,2.0NRT,303.39,2.46,D
9.94271,-8.84771,334.33,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.65,4.72,D
9.95534,1.31061,353.73,0.38,0.59,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.15,6.94,D
9.95577,1.31401,341.29,0.38,0.59,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.46,7.71,D
9.96081,-9.56355,334.12,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,303,5.49,D
9.9653,-8.96732,336.17,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.97,4.28,D
9.96584,-8.96378,335.42,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.78,4.28,D
9.96652,-8.82613,336.34,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.58,2.78,D
9.96813,-9.58339,339.52,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.88,3.84,D
9.96864,-8.96785,339.06,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.97,6.42,D
9.97803,-8.64024,334.96,0.39,0.36,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.39,7.68,D
9.98382,-2.21919,341.67,0.44,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.27,4.52,D
9.98563,-2.21916,341.79,0.44,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.33,3.49,D
9.99254,-0.65518,347.92,0.56,0.51,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.85,6.45,D
9.9931,-3.97317,337.19,0.52,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.22,11.35,D
9.99431,-8.44518,335.93,0.38,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.68,3.02,D
9.99807,-8.66499,331.32,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.69,2.6,D
9.99994,-8.58611,332.31,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.51,1.51,D
10.00043,-8.99883,333.79,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.47,1.49,D
10.00189,-1.9439,344.74,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.31,5.01,D
10.00377,-8.99935,331.79,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.13,1.6,D
10.00437,-6.5654,338.68,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.62,2.58,D
10.00454,-8.83989,336.77,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.7,6.92,D
10.00585,-2.15186,335.64,0.44,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.55,2.29,D
10.01553,-2.14492,352.33,0.44,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.64,11.57,D
10.01628,-9.16193,340.55,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.52,5.44,D
10.01907,-8.87838,348.43,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,309,6.91,D
10.01982,-2.14553,334.53,0.44,0.46,2024-11-21,1350,N,VIIRS,l,2.0NRT,308.62,2.15,D
10.0248,-2.67343,337.8,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.65,8.42,D
10.02578,-9.52899,339.27,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.89,3.86,D
10.02678,-2.67295,367,0.41,0.45,2024-11-21,1350,N,VIIRS,h,2.0NRT,314.31,18.76,D
10.02728,-2.66923,347.26,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,313.82,15.29,D
10.02895,-2.674,357.06,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.61,8.42,D
10.02939,-8.78953,333.34,0.39,0.36,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.86,4.68,D
10.02947,-2.67027,351.32,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,317.74,39.52,D
10.03094,-2.67352,340.98,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.21,5.73,D
10.03144,-2.66979,350.54,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.41,6.96,D
10.03189,-1.92198,347.76,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.98,8.65,D
10.03341,-2.93426,336.48,0.4,0.44,2024-11-21,1350,N,VIIRS,l,2.0NRT,310.17,2.44,D
10.0338,-8.783,337.98,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.01,2.43,D
10.03559,-2.67034,337.82,0.41,0.45,2024-11-21,1350,N,VIIRS,l,2.0NRT,310.35,6.96,D
10.04882,-9.55872,338.94,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.45,3.48,D
10.04974,-2.72206,342.28,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.01,4.87,D
10.05213,-2.64172,343.54,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.65,4.63,D
10.05234,-9.06162,335.81,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.18,1.84,D
10.05773,-8.64974,347.49,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.05,6.32,D
10.06144,-2.60412,350.72,0.42,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.29,8.21,D
10.06451,-1.84403,340.28,0.47,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.64,4.19,D
10.07643,-9.0509,334.01,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.09,11.86,D
10.07699,-9.04734,344.89,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.76,11.86,D
10.07855,-9.67965,333.23,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.78,2.08,D
10.07874,-2.75641,344.27,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.43,6.38,D
10.07923,-9.68002,333.68,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.96,3.17,D
10.08976,1.0196,340.88,0.36,0.58,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.55,3.62,D
10.10366,0.97404,348.64,0.36,0.57,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.18,4.48,D
10.10408,0.97741,332.65,0.36,0.57,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.08,4.26,D
10.10552,1.52794,367,0.39,0.6,2024-11-21,1350,N,VIIRS,h,2.0NRT,308.19,10.11,D
10.10561,-9.26047,333.03,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.12,2.11,D
10.10778,-2.83706,339.55,0.4,0.44,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.33,3.43,D
10.10946,-9.59853,336.45,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.54,2.07,D
10.11164,-1.79355,355.53,0.47,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,319.69,52.38,D
10.11622,-9.5996,332.18,0.4,0.37,2024-11-21,1350,N,VIIRS,l,2.0NRT,304.28,6.38,D
10.12361,-9.57465,336.14,0.4,0.37,2024-11-21,1350,N,VIIRS,l,2.0NRT,311,4.04,D
10.12401,-2.61276,335.39,0.42,0.45,2024-11-21,1350,N,VIIRS,l,2.0NRT,309.14,2.38,D
10.12521,-8.73614,339.42,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.22,3.32,D
10.13526,-2.68399,344.64,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.8,4.63,D
10.14457,-9.5072,334.7,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.65,1.49,D
10.14507,0.87484,353.78,0.35,0.57,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.37,3.73,D
10.14841,0.73565,333.75,0.35,0.57,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.86,1.28,D
10.14901,-8.11891,340.48,0.38,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.51,6.24,D
10.15256,-2.65972,334.62,0.41,0.45,2024-11-21,1350,N,VIIRS,l,2.0NRT,309.1,4.95,D
10.15634,-1.69744,337.5,0.48,0.48,2024-11-21,1350,N,VIIRS,l,2.0NRT,312,3.2,D
10.15689,-9.53895,334.84,0.4,0.37,2024-11-21,1350,N,VIIRS,l,2.0NRT,308.43,0.91,D
10.15755,-8.50376,343.78,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.46,3.63,D
10.15861,-1.87688,345.93,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.95,7.77,D
10.15936,-1.70021,341.46,0.48,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,310,4.92,D
10.15955,-2.76437,350.95,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.68,8.16,D
10.15993,-1.69579,346.18,0.48,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.55,4.92,D
10.16078,-1.69805,345.86,0.48,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.13,5.64,D
10.16369,-2.76494,347.77,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.95,8.16,D
10.16665,-8.86543,342.21,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.09,3.29,D
10.1683,-1.67646,335.67,0.48,0.48,2024-11-21,1350,N,VIIRS,l,2.0NRT,310.4,4.11,D
10.16928,-2.72382,347.32,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.95,5.27,D
10.17173,-1.67475,335.8,0.48,0.48,2024-11-21,1350,N,VIIRS,l,2.0NRT,308.74,2.04,D
10.17292,-1.87008,338.44,0.47,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,308.6,2.57,D
10.1781,-2.7211,347.95,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,313.84,10.42,D
10.18271,-2.65626,340.23,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.34,4.64,D
10.18404,-1.75275,338.13,0.47,0.48,2024-11-21,1350,N,VIIRS,l,2.0NRT,309.69,6.87,D
10.18949,-9.73195,334.58,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.01,2.44,D
10.19208,-2.64979,343.73,0.42,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.6,6.04,D
10.19625,-2.74265,338.27,0.41,0.45,2024-11-21,1350,N,VIIRS,l,2.0NRT,311.28,3.05,D
10.1963,-9.46347,344.96,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.52,3.93,D
10.19725,1.50077,332.02,0.39,0.59,2024-11-21,1350,N,VIIRS,l,2.0NRT,306.21,2.08,D
10.20219,-2.15572,344.84,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.85,7.07,D
10.20273,-2.15158,346.42,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.17,7.07,D
10.20482,-2.15605,344.24,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.07,9.97,D
10.20539,-2.15192,367,0.45,0.47,2024-11-21,1350,N,VIIRS,h,2.0NRT,314.97,9.97,D
10.20597,-2.14777,343.5,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.37,7.81,D
10.20705,-2.15214,345.6,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.35,6.4,D
10.20759,-2.14799,343.66,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.05,6.37,D
10.21051,-9.01794,340.11,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.44,1.99,D
10.21413,1.45664,339.98,0.39,0.59,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.54,4.47,D
10.22437,-8.9947,337.23,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.72,2.24,D
10.22784,-2.48206,344.62,0.43,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.3,4.14,D
10.23259,-2.47874,341.53,0.43,0.46,2024-11-21,1350,N,VIIRS,l,2.0NRT,311.53,6.62,D
10.23765,-8.60247,337.63,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.31,2.3,D
10.26353,-9.09553,336.33,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.67,4.54,D
10.26582,-2.26803,347.63,0.44,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.17,9.57,D
10.26638,-2.26398,336.52,0.44,0.46,2024-11-21,1350,N,VIIRS,l,2.0NRT,311.49,6.04,D
10.27177,-2.25645,342.19,0.44,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.63,4.85,D
10.28096,-8.7827,337.34,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.4,1.8,D
10.28325,-8.65693,356.52,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.88,8.02,D
10.28466,1.44261,335.74,0.39,0.59,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.33,3.01,D
10.29756,-1.73664,347.5,0.48,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.81,9.42,D
10.29915,-8.61985,344.51,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.28,9.02,D
10.30072,-8.47642,336.97,0.38,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.4,2.09,D
10.30136,-2.69975,352.84,0.41,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.79,18.16,D
10.30316,-8.30472,335.92,0.38,0.36,2024-11-21,1350,N,VIIRS,l,2.0NRT,308.18,3.87,D
10.30777,1.87785,334.82,0.42,0.61,2024-11-21,1350,N,VIIRS,l,2.0NRT,306.26,3.9,D
10.30954,1.87644,343.4,0.42,0.61,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.71,3.9,D
10.31188,-2.56046,338.73,0.42,0.45,2024-11-21,1350,N,VIIRS,l,2.0NRT,310.06,6.92,D
10.3138,-3.23866,344.98,0.38,0.43,2024-11-21,1350,N,VIIRS,n,2.0NRT,313.85,3.9,D
10.31421,-2.04366,340.59,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.88,5.96,D
10.31725,-2.88867,340.25,0.4,0.44,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.26,3.9,D
10.31867,1.35781,340.72,0.39,0.59,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.1,3.59,D
10.31955,-8.73105,339.72,0.39,0.36,2024-11-21,1350,N,VIIRS,l,2.0NRT,310.03,2.04,D
10.32086,-3.24679,345.6,0.38,0.43,2024-11-21,1350,N,VIIRS,n,2.0NRT,314.26,6.49,D
10.32117,-2.0574,335.24,0.45,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.27,2.31,D
10.32134,-3.24331,342.33,0.38,0.43,2024-11-21,1350,N,VIIRS,l,2.0NRT,313.06,6.49,D
10.32287,-8.73157,341.98,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.26,2.18,D
10.32447,-2.56218,343.21,0.42,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.77,3.64,D
10.33996,-2.44907,345.68,0.43,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.77,8.61,D
10.34049,-2.44516,345.02,0.43,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.81,7.67,D
10.34101,-1.84855,346.92,0.47,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.19,5.59,D
10.34624,-2.4661,348.62,0.43,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.03,7.92,D
10.34823,-2.51408,333.68,0.43,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.87,2.39,D
10.34877,-2.5102,348.57,0.43,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.32,14.75,D
10.34939,5.67899,330.96,0.75,0.77,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.82,4.57,D
10.35014,-7.8851,339.77,0.38,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.71,3.68,D
10.35144,5.6756,331.99,0.75,0.77,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.7,5.2,D
10.35245,-2.51463,339.56,0.43,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.72,4.09,D
10.35298,-2.51077,348.43,0.43,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.86,4.33,D
10.35319,1.36587,348.24,0.39,0.59,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.12,2.92,D
10.35352,-2.50688,338.69,0.43,0.46,2024-11-21,1350,N,VIIRS,l,2.0NRT,312.16,4.33,D
10.35353,1.36492,344.92,0.39,0.59,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.52,3.22,D
10.3572,-2.51131,336.98,0.43,0.46,2024-11-21,1350,N,VIIRS,l,2.0NRT,308.93,4.33,D
10.36153,-2.35465,338.75,0.44,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.88,7.13,D
10.36207,-2.35069,345.07,0.44,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.29,12.36,D
10.36324,-2.52846,336.09,0.42,0.46,2024-11-21,1350,N,VIIRS,l,2.0NRT,310.75,8.25,D
10.36346,-2.52804,341.57,0.42,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.11,7.18,D
10.36375,-2.52457,343.15,0.43,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.75,8.25,D
10.364,-2.52415,343.49,0.42,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.19,7.18,D
10.36447,-3.82439,341.1,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.64,6.02,D
10.36766,-2.52864,342.94,0.42,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.18,8.17,D
10.36796,-2.52519,354.36,0.43,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.93,8.25,D
10.36821,-2.52477,356.12,0.42,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.19,8.17,D
10.36842,-2.93068,346.65,0.4,0.44,2024-11-21,1350,N,VIIRS,l,2.0NRT,316.8,12.85,D
10.36847,-2.5213,344.75,0.43,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.36,5.5,D
10.36875,-2.52089,343.71,0.42,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.57,6.91,D
10.37554,-3.23633,352.39,0.38,0.43,2024-11-21,1350,N,VIIRS,n,2.0NRT,313.4,3.88,D
10.37566,-2.96908,339.33,0.4,0.44,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.46,1.45,D
10.37664,-3.23723,347.79,0.38,0.44,2024-11-21,1350,N,VIIRS,n,2.0NRT,314.59,7.65,D
10.37956,-3.23689,339.48,0.38,0.43,2024-11-21,1350,N,VIIRS,n,2.0NRT,313.22,3.88,D
10.38281,-3.25226,342.49,0.38,0.43,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.33,5.69,D
10.38352,-3.2165,345.56,0.39,0.44,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.37,5.56,D
10.38682,-3.25281,347.67,0.38,0.43,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.51,5.69,D
10.3873,-3.24933,351.78,0.38,0.43,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.93,5.5,D
10.38776,-3.24584,336.17,0.38,0.43,2024-11-21,1350,N,VIIRS,l,2.0NRT,310.98,5.5,D
10.38817,-1.86312,341.29,0.47,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.81,10.4,D
10.38824,-3.24235,337.62,0.38,0.43,2024-11-21,1350,N,VIIRS,l,2.0NRT,312.11,6.82,D
10.39106,-8.48052,340.45,0.38,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.83,2.96,D
10.39129,-3.71802,342.38,0.54,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.83,3.56,D
10.39755,-2.05861,339.63,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.61,8.64,D
10.39812,-2.05445,346.26,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.61,8.23,D
10.40157,-2.26969,340.64,0.44,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.16,2.62,D
10.40246,-2.05508,336.77,0.46,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,310.55,8.23,D
10.40303,-2.0509,342.11,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.27,8.23,D
10.40588,-2.62518,344.15,0.42,0.45,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.4,3.21,D
10.40616,-8.40397,336.88,0.38,0.36,2024-11-21,1350,N,VIIRS,l,2.0NRT,311.63,2.81,D
10.40738,-2.05152,349.33,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.26,6.71,D
10.4129,-1.32143,343.19,0.51,0.49,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.95,5.05,D
10.4133,-1.31984,354.97,0.51,0.49,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.21,8.59,D
